	time	month	country	tas	pr
7632	1982M05	5	Albania	15.30910780159778	51.31074710459778
9432	1982M06	6	Albania	20.332863363473333	40.71089850553578
11232	1982M07	7	Albania	23.851559787373333	27.35909390467489
13032	1982M08	8	Albania	23.570191107433335	23.34262817715311
14832	1982M09	9	Albania	19.002111816084444	40.36824490232
16632	1982M10	10	Albania	13.678346761638	68.84641740579778
18432	1982M11	11	Albania	9.274844699710002	81.57546021956
20232	1982M12	12	Albania	6.345684136336085	82.61795272521334
468	1983M01	1	Albania	4.7379055443954226	82.50086127113555
2268	1983M02	2	Albania	5.296609157866401	65.3764227969111
4068	1983M03	3	Albania	7.577845594823779	64.38918813038
5868	1983M04	4	Albania	10.959543864113332	56.98919084376444
7668	1983M05	5	Albania	15.30910780159778	51.31074710459778
9468	1983M06	6	Albania	20.332863363473333	40.71089850553578
11268	1983M07	7	Albania	23.851559787373333	27.35909390467489
13068	1983M08	8	Albania	23.570191107433335	23.34262817715311
14868	1983M09	9	Albania	19.002111816084444	40.36824490232
16668	1983M10	10	Albania	13.678346761638	68.84641740579778
18468	1983M11	11	Albania	9.274844699710002	81.57546021956
20268	1983M12	12	Albania	6.345684136336085	82.61795272521334
504	1984M01	1	Albania	4.7379055443954226	82.50086127113555
2304	1984M02	2	Albania	5.296609157866401	65.3764227969111
4104	1984M03	3	Albania	7.577845594823779	64.38918813038
5904	1984M04	4	Albania	10.959543864113332	56.98919084376444
7704	1984M05	5	Albania	15.30910780159778	51.31074710459778
9504	1984M06	6	Albania	20.332863363473333	40.71089850553578
11304	1984M07	7	Albania	23.851559787373333	27.35909390467489
13104	1984M08	8	Albania	23.570191107433335	23.34262817715311
14904	1984M09	9	Albania	19.002111816084444	40.36824490232
16704	1984M10	10	Albania	13.678346761638	68.84641740579778
18504	1984M11	11	Albania	9.274844699710002	81.57546021956
20304	1984M12	12	Albania	6.345684136336085	82.61795272521334
540	1985M01	1	Albania	4.7379055443954226	82.50086127113555
2340	1985M02	2	Albania	5.296609157866401	65.3764227969111
4140	1985M03	3	Albania	7.577845594823779	64.38918813038
5940	1985M04	4	Albania	10.959543864113332	56.98919084376444
7740	1985M05	5	Albania	15.30910780159778	51.31074710459778
9540	1985M06	6	Albania	20.332863363473333	40.71089850553578
11340	1985M07	7	Albania	23.851559787373333	27.35909390467489
13140	1985M08	8	Albania	23.570191107433335	23.34262817715311
14940	1985M09	9	Albania	19.002111816084444	40.36824490232
16740	1985M10	10	Albania	13.678346761638	68.84641740579778
18540	1985M11	11	Albania	9.274844699710002	81.57546021956
20340	1985M12	12	Albania	6.345684136336085	82.61795272521334
576	1986M01	1	Albania	4.7379055443954226	82.50086127113555
2376	1986M02	2	Albania	5.296609157866401	65.3764227969111
4176	1986M03	3	Albania	7.577845594823779	64.38918813038
5976	1986M04	4	Albania	10.959543864113332	56.98919084376444
7776	1986M05	5	Albania	15.30910780159778	51.31074710459778
9576	1986M06	6	Albania	20.332863363473333	40.71089850553578
11376	1986M07	7	Albania	23.851559787373333	27.35909390467489
13176	1986M08	8	Albania	23.570191107433335	23.34262817715311
14976	1986M09	9	Albania	19.002111816084444	40.36824490232
16776	1986M10	10	Albania	13.678346761638	68.84641740579778
18576	1986M11	11	Albania	9.274844699710002	81.57546021956
20376	1986M12	12	Albania	6.345684136336085	82.61795272521334
612	1987M01	1	Albania	4.7379055443954226	82.50086127113555
2412	1987M02	2	Albania	5.296609157866401	65.3764227969111
4212	1987M03	3	Albania	7.577845594823779	64.38918813038
6012	1987M04	4	Albania	10.959543864113332	56.98919084376444
7812	1987M05	5	Albania	15.30910780159778	51.31074710459778
9612	1987M06	6	Albania	20.332863363473333	40.71089850553578
11412	1987M07	7	Albania	23.851559787373333	27.35909390467489
13212	1987M08	8	Albania	23.570191107433335	23.34262817715311
15012	1987M09	9	Albania	19.002111816084444	40.36824490232
16812	1987M10	10	Albania	13.678346761638	68.84641740579778
18612	1987M11	11	Albania	9.274844699710002	81.57546021956
20412	1987M12	12	Albania	6.345684136336085	82.61795272521334
648	1988M01	1	Albania	4.7379055443954226	82.50086127113555
2448	1988M02	2	Albania	5.296609157866401	65.3764227969111
4248	1988M03	3	Albania	7.577845594823779	64.38918813038
6048	1988M04	4	Albania	10.959543864113332	56.98919084376444
7848	1988M05	5	Albania	15.30910780159778	51.31074710459778
9648	1988M06	6	Albania	20.332863363473333	40.71089850553578
11448	1988M07	7	Albania	23.851559787373333	27.35909390467489
13248	1988M08	8	Albania	23.570191107433335	23.34262817715311
15048	1988M09	9	Albania	19.002111816084444	40.36824490232
16848	1988M10	10	Albania	13.678346761638	68.84641740579778
18648	1988M11	11	Albania	9.274844699710002	81.57546021956
20448	1988M12	12	Albania	6.345684136336085	82.61795272521334
684	1989M01	1	Albania	4.7379055443954226	82.50086127113555
2484	1989M02	2	Albania	5.296609157866401	65.3764227969111
4284	1989M03	3	Albania	7.577845594823779	64.38918813038
6084	1989M04	4	Albania	10.959543864113332	56.98919084376444
7884	1989M05	5	Albania	15.30910780159778	51.31074710459778
9684	1989M06	6	Albania	20.332863363473333	40.71089850553578
11484	1989M07	7	Albania	23.851559787373333	27.35909390467489
13284	1989M08	8	Albania	23.570191107433335	23.34262817715311
15084	1989M09	9	Albania	19.002111816084444	40.36824490232
16884	1989M10	10	Albania	13.678346761638	68.84641740579778
18684	1989M11	11	Albania	9.274844699710002	81.57546021956
20484	1989M12	12	Albania	6.345684136336085	82.61795272521334
720	1990M01	1	Albania	4.7379055443954226	82.50086127113555
2520	1990M02	2	Albania	5.296609157866401	65.3764227969111
4320	1990M03	3	Albania	7.577845594823779	64.38918813038
6120	1990M04	4	Albania	10.959543864113332	56.98919084376444
7920	1990M05	5	Albania	15.30910780159778	51.31074710459778
9720	1990M06	6	Albania	20.332863363473333	40.71089850553578
11520	1990M07	7	Albania	23.851559787373333	27.35909390467489
13320	1990M08	8	Albania	23.570191107433335	23.34262817715311
15120	1990M09	9	Albania	19.002111816084444	40.36824490232
16920	1990M10	10	Albania	13.678346761638	68.84641740579778
18720	1990M11	11	Albania	9.274844699710002	81.57546021956
20520	1990M12	12	Albania	6.345684136336085	82.61795272521334
756	1991M01	1	Albania	4.7379055443954226	82.50086127113555
2556	1991M02	2	Albania	5.296609157866401	65.3764227969111
4356	1991M03	3	Albania	7.577845594823779	64.38918813038
6156	1991M04	4	Albania	10.959543864113332	56.98919084376444
7956	1991M05	5	Albania	15.30910780159778	51.31074710459778
9756	1991M06	6	Albania	20.332863363473333	40.71089850553578
11556	1991M07	7	Albania	23.851559787373333	27.35909390467489
13356	1991M08	8	Albania	23.570191107433335	23.34262817715311
15156	1991M09	9	Albania	19.002111816084444	40.36824490232
16956	1991M10	10	Albania	13.678346761638	68.84641740579778
18756	1991M11	11	Albania	9.274844699710002	81.57546021956
20556	1991M12	12	Albania	6.345684136336085	82.61795272521334
792	1992M01	1	Albania	4.7379055443954226	82.50086127113555
2592	1992M02	2	Albania	5.296609157866401	65.3764227969111
4392	1992M03	3	Albania	7.577845594823779	64.38918813038
6192	1992M04	4	Albania	10.959543864113332	56.98919084376444
7992	1992M05	5	Albania	15.30910780159778	51.31074710459778
9792	1992M06	6	Albania	20.332863363473333	40.71089850553578
11592	1992M07	7	Albania	23.851559787373333	27.35909390467489
13392	1992M08	8	Albania	23.570191107433335	23.34262817715311
15192	1992M09	9	Albania	19.002111816084444	40.36824490232
16992	1992M10	10	Albania	13.678346761638	68.84641740579778
18792	1992M11	11	Albania	9.274844699710002	81.57546021956
20592	1992M12	12	Albania	6.345684136336085	82.61795272521334
828	1993M01	1	Albania	4.7379055443954226	82.50086127113555
2628	1993M02	2	Albania	5.296609157866401	65.3764227969111
4428	1993M03	3	Albania	7.577845594823779	64.38918813038
6228	1993M04	4	Albania	10.959543864113332	56.98919084376444
8028	1993M05	5	Albania	15.30910780159778	51.31074710459778
9828	1993M06	6	Albania	20.332863363473333	40.71089850553578
11628	1993M07	7	Albania	23.851559787373333	27.35909390467489
13428	1993M08	8	Albania	23.570191107433335	23.34262817715311
15228	1993M09	9	Albania	19.002111816084444	40.36824490232
17028	1993M10	10	Albania	13.678346761638	68.84641740579778
18828	1993M11	11	Albania	9.274844699710002	81.57546021956
20628	1993M12	12	Albania	6.345684136336085	82.61795272521334
864	1994M01	1	Albania	4.7379055443954226	82.50086127113555
2664	1994M02	2	Albania	5.296609157866401	65.3764227969111
4464	1994M03	3	Albania	7.577845594823779	64.38918813038
6264	1994M04	4	Albania	10.959543864113332	56.98919084376444
8064	1994M05	5	Albania	15.30910780159778	51.31074710459778
9864	1994M06	6	Albania	20.332863363473333	40.71089850553578
11664	1994M07	7	Albania	23.851559787373333	27.35909390467489
13464	1994M08	8	Albania	23.570191107433335	23.34262817715311
15264	1994M09	9	Albania	19.002111816084444	40.36824490232
17064	1994M10	10	Albania	13.678346761638	68.84641740579778
18864	1994M11	11	Albania	9.274844699710002	81.57546021956
20664	1994M12	12	Albania	6.345684136336085	82.61795272521334
900	1995M01	1	Albania	4.7379055443954226	82.50086127113555
2700	1995M02	2	Albania	5.296609157866401	65.3764227969111
4500	1995M03	3	Albania	7.577845594823779	64.38918813038
6300	1995M04	4	Albania	10.959543864113332	56.98919084376444
8100	1995M05	5	Albania	15.30910780159778	51.31074710459778
9900	1995M06	6	Albania	20.332863363473333	40.71089850553578
11700	1995M07	7	Albania	23.851559787373333	27.35909390467489
13500	1995M08	8	Albania	23.570191107433335	23.34262817715311
15300	1995M09	9	Albania	19.002111816084444	40.36824490232
17100	1995M10	10	Albania	13.678346761638	68.84641740579778
18900	1995M11	11	Albania	9.274844699710002	81.57546021956
20700	1995M12	12	Albania	6.345684136336085	82.61795272521334
936	1996M01	1	Albania	4.7379055443954226	82.50086127113555
2736	1996M02	2	Albania	5.296609157866401	65.3764227969111
4536	1996M03	3	Albania	7.577845594823779	64.38918813038
6336	1996M04	4	Albania	10.959543864113332	56.98919084376444
8136	1996M05	5	Albania	15.30910780159778	51.31074710459778
9936	1996M06	6	Albania	20.332863363473333	40.71089850553578
11736	1996M07	7	Albania	23.851559787373333	27.35909390467489
13536	1996M08	8	Albania	23.570191107433335	23.34262817715311
15336	1996M09	9	Albania	19.002111816084444	40.36824490232
17136	1996M10	10	Albania	13.678346761638	68.84641740579778
18936	1996M11	11	Albania	9.274844699710002	81.57546021956
20736	1996M12	12	Albania	6.345684136336085	82.61795272521334
972	1997M01	1	Albania	4.7379055443954226	82.50086127113555
2772	1997M02	2	Albania	5.296609157866401	65.3764227969111
4572	1997M03	3	Albania	7.577845594823779	64.38918813038
6372	1997M04	4	Albania	10.959543864113332	56.98919084376444
8172	1997M05	5	Albania	15.30910780159778	51.31074710459778
9972	1997M06	6	Albania	20.332863363473333	40.71089850553578
11772	1997M07	7	Albania	23.851559787373333	27.35909390467489
13572	1997M08	8	Albania	23.570191107433335	23.34262817715311
15372	1997M09	9	Albania	19.002111816084444	40.36824490232
17172	1997M10	10	Albania	13.678346761638	68.84641740579778
18972	1997M11	11	Albania	9.274844699710002	81.57546021956
20772	1997M12	12	Albania	6.345684136336085	82.61795272521334
1008	1998M01	1	Albania	4.7379055443954226	82.50086127113555
2808	1998M02	2	Albania	5.296609157866401	65.3764227969111
4608	1998M03	3	Albania	7.577845594823779	64.38918813038
6408	1998M04	4	Albania	10.959543864113332	56.98919084376444
8208	1998M05	5	Albania	15.30910780159778	51.31074710459778
10008	1998M06	6	Albania	20.332863363473333	40.71089850553578
11808	1998M07	7	Albania	23.851559787373333	27.35909390467489
13608	1998M08	8	Albania	23.570191107433335	23.34262817715311
15408	1998M09	9	Albania	19.002111816084444	40.36824490232
17208	1998M10	10	Albania	13.678346761638	68.84641740579778
19008	1998M11	11	Albania	9.274844699710002	81.57546021956
20808	1998M12	12	Albania	6.345684136336085	82.61795272521334
1044	1999M01	1	Albania	4.7379055443954226	82.50086127113555
2844	1999M02	2	Albania	5.296609157866401	65.3764227969111
4644	1999M03	3	Albania	7.577845594823779	64.38918813038
6444	1999M04	4	Albania	10.959543864113332	56.98919084376444
8244	1999M05	5	Albania	15.30910780159778	51.31074710459778
10044	1999M06	6	Albania	20.332863363473333	40.71089850553578
11844	1999M07	7	Albania	23.851559787373333	27.35909390467489
13644	1999M08	8	Albania	23.570191107433335	23.34262817715311
15444	1999M09	9	Albania	19.002111816084444	40.36824490232
17244	1999M10	10	Albania	13.678346761638	68.84641740579778
19044	1999M11	11	Albania	9.274844699710002	81.57546021956
20844	1999M12	12	Albania	6.345684136336085	82.61795272521334
1080	2000M01	1	Albania	4.7379055443954226	82.50086127113555
2880	2000M02	2	Albania	5.296609157866401	65.3764227969111
4680	2000M03	3	Albania	7.577845594823779	64.38918813038
6480	2000M04	4	Albania	10.959543864113332	56.98919084376444
8280	2000M05	5	Albania	15.30910780159778	51.31074710459778
10080	2000M06	6	Albania	20.332863363473333	40.71089850553578
11880	2000M07	7	Albania	23.851559787373333	27.35909390467489
13680	2000M08	8	Albania	23.570191107433335	23.34262817715311
15480	2000M09	9	Albania	19.002111816084444	40.36824490232
17280	2000M10	10	Albania	13.678346761638	68.84641740579778
19080	2000M11	11	Albania	9.274844699710002	81.57546021956
20880	2000M12	12	Albania	6.345684136336085	82.61795272521334
1116	2001M01	1	Albania	4.7379055443954226	82.50086127113555
2916	2001M02	2	Albania	5.296609157866401	65.3764227969111
4716	2001M03	3	Albania	7.577845594823779	64.38918813038
6516	2001M04	4	Albania	10.959543864113332	56.98919084376444
8316	2001M05	5	Albania	15.30910780159778	51.31074710459778
10116	2001M06	6	Albania	20.332863363473333	40.71089850553578
11916	2001M07	7	Albania	23.851559787373333	27.35909390467489
13716	2001M08	8	Albania	23.570191107433335	23.34262817715311
15516	2001M09	9	Albania	19.002111816084444	40.36824490232
17316	2001M10	10	Albania	13.678346761638	68.84641740579778
19116	2001M11	11	Albania	9.274844699710002	81.57546021956
20916	2001M12	12	Albania	6.345684136336085	82.61795272521334
1152	2002M01	1	Albania	4.7379055443954226	82.50086127113555
2952	2002M02	2	Albania	5.296609157866401	65.3764227969111
4752	2002M03	3	Albania	7.577845594823779	64.38918813038
6552	2002M04	4	Albania	10.959543864113332	56.98919084376444
8352	2002M05	5	Albania	15.30910780159778	51.31074710459778
10152	2002M06	6	Albania	20.332863363473333	40.71089850553578
11952	2002M07	7	Albania	23.851559787373333	27.35909390467489
13752	2002M08	8	Albania	23.570191107433335	23.34262817715311
15552	2002M09	9	Albania	19.002111816084444	40.36824490232
17352	2002M10	10	Albania	13.678346761638	68.84641740579778
19152	2002M11	11	Albania	9.274844699710002	81.57546021956
20952	2002M12	12	Albania	6.345684136336085	82.61795272521334
1188	2003M01	1	Albania	4.7379055443954226	82.50086127113555
2988	2003M02	2	Albania	5.296609157866401	65.3764227969111
4788	2003M03	3	Albania	7.577845594823779	64.38918813038
6588	2003M04	4	Albania	10.959543864113332	56.98919084376444
8388	2003M05	5	Albania	15.30910780159778	51.31074710459778
10188	2003M06	6	Albania	20.332863363473333	40.71089850553578
11988	2003M07	7	Albania	23.851559787373333	27.35909390467489
13788	2003M08	8	Albania	23.570191107433335	23.34262817715311
15588	2003M09	9	Albania	19.002111816084444	40.36824490232
17388	2003M10	10	Albania	13.678346761638	68.84641740579778
19188	2003M11	11	Albania	9.274844699710002	81.57546021956
20988	2003M12	12	Albania	6.345684136336085	82.61795272521334
1224	2004M01	1	Albania	4.7379055443954226	82.50086127113555
3024	2004M02	2	Albania	5.296609157866401	65.3764227969111
4824	2004M03	3	Albania	7.577845594823779	64.38918813038
6624	2004M04	4	Albania	10.959543864113332	56.98919084376444
8424	2004M05	5	Albania	15.30910780159778	51.31074710459778
10224	2004M06	6	Albania	20.332863363473333	40.71089850553578
12024	2004M07	7	Albania	23.851559787373333	27.35909390467489
13824	2004M08	8	Albania	23.570191107433335	23.34262817715311
15624	2004M09	9	Albania	19.002111816084444	40.36824490232
17424	2004M10	10	Albania	13.678346761638	68.84641740579778
19224	2004M11	11	Albania	9.274844699710002	81.57546021956
21024	2004M12	12	Albania	6.345684136336085	82.61795272521334
1260	2005M01	1	Albania	4.7379055443954226	82.50086127113555
3060	2005M02	2	Albania	5.296609157866401	65.3764227969111
4860	2005M03	3	Albania	7.577845594823779	64.38918813038
6660	2005M04	4	Albania	10.959543864113332	56.98919084376444
8460	2005M05	5	Albania	15.30910780159778	51.31074710459778
10260	2005M06	6	Albania	20.332863363473333	40.71089850553578
12060	2005M07	7	Albania	23.851559787373333	27.35909390467489
13860	2005M08	8	Albania	23.570191107433335	23.34262817715311
15660	2005M09	9	Albania	19.002111816084444	40.36824490232
17460	2005M10	10	Albania	13.678346761638	68.84641740579778
19260	2005M11	11	Albania	9.274844699710002	81.57546021956
21060	2005M12	12	Albania	6.345684136336085	82.61795272521334
1296	2006M01	1	Albania	4.7379055443954226	82.50086127113555
3096	2006M02	2	Albania	5.296609157866401	65.3764227969111
4896	2006M03	3	Albania	7.577845594823779	64.38918813038
6696	2006M04	4	Albania	10.959543864113332	56.98919084376444
8496	2006M05	5	Albania	15.30910780159778	51.31074710459778
10296	2006M06	6	Albania	20.332863363473333	40.71089850553578
12096	2006M07	7	Albania	23.851559787373333	27.35909390467489
13896	2006M08	8	Albania	23.570191107433335	23.34262817715311
15696	2006M09	9	Albania	19.002111816084444	40.36824490232
17496	2006M10	10	Albania	13.678346761638	68.84641740579778
19296	2006M11	11	Albania	9.274844699710002	81.57546021956
21096	2006M12	12	Albania	6.345684136336085	82.61795272521334
1332	2007M01	1	Albania	4.7379055443954226	82.50086127113555
3132	2007M02	2	Albania	5.296609157866401	65.3764227969111
4932	2007M03	3	Albania	7.577845594823779	64.38918813038
6732	2007M04	4	Albania	10.959543864113332	56.98919084376444
8532	2007M05	5	Albania	15.30910780159778	51.31074710459778
10332	2007M06	6	Albania	20.332863363473333	40.71089850553578
12132	2007M07	7	Albania	23.851559787373333	27.35909390467489
13932	2007M08	8	Albania	23.570191107433335	23.34262817715311
15732	2007M09	9	Albania	19.002111816084444	40.36824490232
17532	2007M10	10	Albania	13.678346761638	68.84641740579778
19332	2007M11	11	Albania	9.274844699710002	81.57546021956
21132	2007M12	12	Albania	6.345684136336085	82.61795272521334
1368	2008M01	1	Albania	4.7379055443954226	82.50086127113555
3168	2008M02	2	Albania	5.296609157866401	65.3764227969111
4968	2008M03	3	Albania	7.577845594823779	64.38918813038
6768	2008M04	4	Albania	10.959543864113332	56.98919084376444
8568	2008M05	5	Albania	15.30910780159778	51.31074710459778
10368	2008M06	6	Albania	20.332863363473333	40.71089850553578
12168	2008M07	7	Albania	23.851559787373333	27.35909390467489
13968	2008M08	8	Albania	23.570191107433335	23.34262817715311
15768	2008M09	9	Albania	19.002111816084444	40.36824490232
17568	2008M10	10	Albania	13.678346761638	68.84641740579778
19368	2008M11	11	Albania	9.274844699710002	81.57546021956
21168	2008M12	12	Albania	6.345684136336085	82.61795272521334
1404	2009M01	1	Albania	4.7379055443954226	82.50086127113555
3204	2009M02	2	Albania	5.296609157866401	65.3764227969111
5004	2009M03	3	Albania	7.577845594823779	64.38918813038
6804	2009M04	4	Albania	10.959543864113332	56.98919084376444
8604	2009M05	5	Albania	15.30910780159778	51.31074710459778
10404	2009M06	6	Albania	20.332863363473333	40.71089850553578
12204	2009M07	7	Albania	23.851559787373333	27.35909390467489
14004	2009M08	8	Albania	23.570191107433335	23.34262817715311
15804	2009M09	9	Albania	19.002111816084444	40.36824490232
17604	2009M10	10	Albania	13.678346761638	68.84641740579778
19404	2009M11	11	Albania	9.274844699710002	81.57546021956
21204	2009M12	12	Albania	6.345684136336085	82.61795272521334
1440	2010M01	1	Albania	4.7379055443954226	82.50086127113555
3240	2010M02	2	Albania	5.296609157866401	65.3764227969111
5040	2010M03	3	Albania	7.577845594823779	64.38918813038
6840	2010M04	4	Albania	10.959543864113332	56.98919084376444
8640	2010M05	5	Albania	15.30910780159778	51.31074710459778
10440	2010M06	6	Albania	20.332863363473333	40.71089850553578
12240	2010M07	7	Albania	23.851559787373333	27.35909390467489
14040	2010M08	8	Albania	23.570191107433335	23.34262817715311
15840	2010M09	9	Albania	19.002111816084444	40.36824490232
17640	2010M10	10	Albania	13.678346761638	68.84641740579778
19440	2010M11	11	Albania	9.274844699710002	81.57546021956
21240	2010M12	12	Albania	6.345684136336085	82.61795272521334
1476	2011M01	1	Albania	4.7379055443954226	82.50086127113555
3276	2011M02	2	Albania	5.296609157866401	65.3764227969111
5076	2011M03	3	Albania	7.577845594823779	64.38918813038
6876	2011M04	4	Albania	10.959543864113332	56.98919084376444
8676	2011M05	5	Albania	15.30910780159778	51.31074710459778
10476	2011M06	6	Albania	20.332863363473333	40.71089850553578
12276	2011M07	7	Albania	23.851559787373333	27.35909390467489
14076	2011M08	8	Albania	23.570191107433335	23.34262817715311
15876	2011M09	9	Albania	19.002111816084444	40.36824490232
17676	2011M10	10	Albania	13.678346761638	68.84641740579778
19476	2011M11	11	Albania	9.274844699710002	81.57546021956
21276	2011M12	12	Albania	6.345684136336085	82.61795272521334
1512	2012M01	1	Albania	4.7379055443954226	82.50086127113555
3312	2012M02	2	Albania	5.296609157866401	65.3764227969111
5112	2012M03	3	Albania	7.577845594823779	64.38918813038
6912	2012M04	4	Albania	10.959543864113332	56.98919084376444
8712	2012M05	5	Albania	15.30910780159778	51.31074710459778
10512	2012M06	6	Albania	20.332863363473333	40.71089850553578
12312	2012M07	7	Albania	23.851559787373333	27.35909390467489
14112	2012M08	8	Albania	23.570191107433335	23.34262817715311
15912	2012M09	9	Albania	19.002111816084444	40.36824490232
17712	2012M10	10	Albania	13.678346761638	68.84641740579778
19512	2012M11	11	Albania	9.274844699710002	81.57546021956
21312	2012M12	12	Albania	6.345684136336085	82.61795272521334
1548	2013M01	1	Albania	4.7379055443954226	82.50086127113555
3348	2013M02	2	Albania	5.296609157866401	65.3764227969111
5148	2013M03	3	Albania	7.577845594823779	64.38918813038
6948	2013M04	4	Albania	10.959543864113332	56.98919084376444
8748	2013M05	5	Albania	15.30910780159778	51.31074710459778
10548	2013M06	6	Albania	20.332863363473333	40.71089850553578
12348	2013M07	7	Albania	23.851559787373333	27.35909390467489
14148	2013M08	8	Albania	23.570191107433335	23.34262817715311
15948	2013M09	9	Albania	19.002111816084444	40.36824490232
17748	2013M10	10	Albania	13.678346761638	68.84641740579778
19548	2013M11	11	Albania	9.274844699710002	81.57546021956
21348	2013M12	12	Albania	6.345684136336085	82.61795272521334
1584	2014M01	1	Albania	4.7379055443954226	82.50086127113555
3384	2014M02	2	Albania	5.296609157866401	65.3764227969111
5184	2014M03	3	Albania	7.577845594823779	64.38918813038
6984	2014M04	4	Albania	10.959543864113332	56.98919084376444
8784	2014M05	5	Albania	15.30910780159778	51.31074710459778
10584	2014M06	6	Albania	20.332863363473333	40.71089850553578
12384	2014M07	7	Albania	23.851559787373333	27.35909390467489
14184	2014M08	8	Albania	23.570191107433335	23.34262817715311
15984	2014M09	9	Albania	19.002111816084444	40.36824490232
17784	2014M10	10	Albania	13.678346761638	68.84641740579778
19584	2014M11	11	Albania	9.274844699710002	81.57546021956
21384	2014M12	12	Albania	6.345684136336085	82.61795272521334
1620	2015M01	1	Albania	4.7379055443954226	82.50086127113555
3420	2015M02	2	Albania	5.296609157866401	65.3764227969111
5220	2015M03	3	Albania	7.577845594823779	64.38918813038
7020	2015M04	4	Albania	10.959543864113332	56.98919084376444
8820	2015M05	5	Albania	15.30910780159778	51.31074710459778
10620	2015M06	6	Albania	20.332863363473333	40.71089850553578
12420	2015M07	7	Albania	23.851559787373333	27.35909390467489
14220	2015M08	8	Albania	23.570191107433335	23.34262817715311
16020	2015M09	9	Albania	19.002111816084444	40.36824490232
17820	2015M10	10	Albania	13.678346761638	68.84641740579778
19620	2015M11	11	Albania	9.274844699710002	81.57546021956
21420	2015M12	12	Albania	6.345684136336085	82.61795272521334
1656	2016M01	1	Albania	4.7379055443954226	82.50086127113555
3456	2016M02	2	Albania	5.296609157866401	65.3764227969111
5256	2016M03	3	Albania	7.577845594823779	64.38918813038
7056	2016M04	4	Albania	10.959543864113332	56.98919084376444
8856	2016M05	5	Albania	15.30910780159778	51.31074710459778
10656	2016M06	6	Albania	20.332863363473333	40.71089850553578
12456	2016M07	7	Albania	23.851559787373333	27.35909390467489
14256	2016M08	8	Albania	23.570191107433335	23.34262817715311
16056	2016M09	9	Albania	19.002111816084444	40.36824490232
17856	2016M10	10	Albania	13.678346761638	68.84641740579778
19656	2016M11	11	Albania	9.274844699710002	81.57546021956
21456	2016M12	12	Albania	6.345684136336085	82.61795272521334
1692	2017M01	1	Albania	4.7379055443954226	82.50086127113555
3492	2017M02	2	Albania	5.296609157866401	65.3764227969111
5292	2017M03	3	Albania	7.577845594823779	64.38918813038
7092	2017M04	4	Albania	10.959543864113332	56.98919084376444
8892	2017M05	5	Albania	15.30910780159778	51.31074710459778
10692	2017M06	6	Albania	20.332863363473333	40.71089850553578
12492	2017M07	7	Albania	23.851559787373333	27.35909390467489
14292	2017M08	8	Albania	23.570191107433335	23.34262817715311
16092	2017M09	9	Albania	19.002111816084444	40.36824490232
17892	2017M10	10	Albania	13.678346761638	68.84641740579778
19692	2017M11	11	Albania	9.274844699710002	81.57546021956
21492	2017M12	12	Albania	6.345684136336085	82.61795272521334
1728	2018M01	1	Albania	4.7379055443954226	82.50086127113555
3528	2018M02	2	Albania	5.296609157866401	65.3764227969111
5328	2018M03	3	Albania	7.577845594823779	64.38918813038
7128	2018M04	4	Albania	10.959543864113332	56.98919084376444
8928	2018M05	5	Albania	15.30910780159778	51.31074710459778
10728	2018M06	6	Albania	20.332863363473333	40.71089850553578
12528	2018M07	7	Albania	23.851559787373333	27.35909390467489
14328	2018M08	8	Albania	23.570191107433335	23.34262817715311
16128	2018M09	9	Albania	19.002111816084444	40.36824490232
17928	2018M10	10	Albania	13.678346761638	68.84641740579778
19728	2018M11	11	Albania	9.274844699710002	81.57546021956
21528	2018M12	12	Albania	6.345684136336085	82.61795272521334
1764	2019M01	1	Albania	4.7379055443954226	82.50086127113555
3564	2019M02	2	Albania	5.296609157866401	65.3764227969111
5364	2019M03	3	Albania	7.577845594823779	64.38918813038
7164	2019M04	4	Albania	10.959543864113332	56.98919084376444
8964	2019M05	5	Albania	15.30910780159778	51.31074710459778
10764	2019M06	6	Albania	20.332863363473333	40.71089850553578
12564	2019M07	7	Albania	23.851559787373333	27.35909390467489
14364	2019M08	8	Albania	23.570191107433335	23.34262817715311
16164	2019M09	9	Albania	19.002111816084444	40.36824490232
17964	2019M10	10	Albania	13.678346761638	68.84641740579778
19764	2019M11	11	Albania	9.274844699710002	81.57546021956
21564	2019M12	12	Albania	6.345684136336085	82.61795272521334
1	1970M01	1	Austria	-1.5625183105869236	73.45005252727698
1801	1970M02	2	Austria	-0.9601986047081053	62.78273044865211
3601	1970M03	3	Austria	1.9406122380330555	71.79623392281455
5401	1970M04	4	Austria	5.823041696243395	81.53312941820062
7201	1970M05	5	Austria	10.864902936152122	95.66620980397273
9001	1970M06	6	Austria	15.41956824048618	97.89606185036911
10801	1970M07	7	Austria	17.77975870782606	91.03707303055634
12601	1970M08	8	Austria	16.531962261688243	75.87856803638365
14401	1970M09	9	Austria	12.335473448161395	71.31697530930302
16201	1970M10	10	Austria	7.553975423099515	80.62843249139817
18001	1970M11	11	Austria	3.0223599520686397	83.60290358284547
19801	1970M12	12	Austria	-0.012480764695612271	80.93766229831574
37	1971M01	1	Austria	-1.5625183105869236	73.45005252727698
1837	1971M02	2	Austria	-0.9601986047081053	62.78273044865211
3637	1971M03	3	Austria	1.9406122380330555	71.79623392281455
5437	1971M04	4	Austria	5.823041696243395	81.53312941820062
7237	1971M05	5	Austria	10.864902936152122	95.66620980397273
9037	1971M06	6	Austria	15.41956824048618	97.89606185036911
